Date,Open,High,Low,Close,Volume
2020-05-21,77.1338698714014,77.67365953830173,76.45852890117943,76.69574737548828,102688800
2020-05-22,76.43432834001963,77.27185079219365,76.33266854723075,77.1895523071289,81803200
2020-05-26,78.30543299444078,78.48455279572174,76.61103413521022,76.66670989990234,125522000
2020-05-27,76.52388732434491,77.14596806852482,75.78560919845494,77.000732421875,112945200
2020-05-28,76.67639044487011,78.29091382648822,76.4004493161322,77.03463745117188,133560800
2020-05-29,77.27669643163954,77.73660324937043,76.60377827424547,76.95960235595703,153532400
2020-06-01,76.91360133395523,78.02706486056282,76.78288850329889,77.90603637695312,80791200
2020-06-02,77.63978920771235,78.2909231828301,77.19924365819143,78.26671600341797,87642800
2020-06-03,78.58621903033732,78.95898884323296,78.01496072344597,78.69756317138672,104491200
2020-06-04,78.5208656190316,78.81859097042819,77.6470360985682,78.01980590820312,87560400
2020-06-05,78.26913445919533,80.3024118345787,78.24008880036028,80.24189758300781,137250400
2020-06-08,79.93930785149966,80.75020011255444,79.2300827598663,80.71630859375,95654400
2020-06-09,80.39678357699073,83.65728297979172,80.36531499757703,83.26515197753906,147712400
2020-06-10,84.21161714524366,85.87454732273147,83.77349462695621,85.40737915039062,166651600
2020-06-11,84.55292316229209,84.97652287764004,81.20527837641917,81.30693817138672,201662400
2020-06-12,83.44189186655679,84.18742419889422,80.90029328946143,82.0089111328125,200146000
2020-06-15,80.6654845616587,83.6742509001126,80.50330314287096,83.02311706542969,138808800
2020-06-16,85.07334504214955,85.49452921505798,83.44188334314991,85.22341918945312,165428800
2020-06-17,85.96651946571197,86.02703369979835,84.9837688951085,85.10479736328125,114406400
2020-06-18,85.06124238777585,85.55504068464955,84.53113702208627,85.13870239257812,96820400
2020-06-19,85.84308414219812,86.30782937031772,83.54595856056092,84.65216064453125,264476000
2020-06-22,85.04432273978061,87.0098247964477,84.99833130949449,86.86701202392578,135445200
2020-06-23,88.1087341820106,90.1371727058119,87.6899729783668,88.72113800048828,212155600
2020-06-24,88.35079128217394,89.26818923809188,86.78225950639512,87.155029296875,192623200
2020-06-25,87.30993801209478,88.35077986114183,86.55229863575047,88.31204986572266,137522400
2020-06-26,88.20797597788908,88.42824869367755,85.4509437109353,85.59860229492188,205256800
2020-06-29,85.5066347136651,87.66578639039905,85.02978213117639,87.57138061523438,130646000
2020-06-30,87.15988171149978,88.58802392767775,87.14052040168764,88.3023910522461,140223200
2020-07-01,88.37983297329643,88.9220381809634,88.08694613026117,88.1353530883789,110737200
2020-07-02,89.0406511103845,89.67483914156468,88.02159341265586,88.1353530883789,114041600
2020-07-06,89.56109054157537,90.96017971455592,89.52962194946613,90.49301147460938,118655600
2020-07-07,90.87061453958542,91.6476154008952,90.10087509241899,90.21221923828125,112424400
2020-07-08,91.18770707353977,92.34473915860562,91.10056271828748,92.31327056884766,117092000
2020-07-09,93.20402645939578,93.25727928434208,91.66454778966232,92.71023559570312,125642800
2020-07-10,92.30600881208682,92.93051996359854,91.69602787555728,92.87242126464844,90257200
2020-07-13,94.17468319640058,96.77921853086478,92.23096604261153,92.44397735595703,191649200
2020-07-14,91.82672629574613,94.16499745387678,90.89481289415856,93.9737777709961,170989200
2020-07-15,95.84489458759741,96.09421302015997,93.42432441242931,94.62008666992188,153198000
2020-07-16,93.49453293082969,94.31026398444942,92.85792172532975,93.45580291748047,110577600
2020-07-17,93.90599401950857,94.06090662183887,92.79494615025625,93.26696014404297,92186800
2020-07-20,93.35411067179673,95.37044189094031,93.01038653957822,95.23246765136719,90318000
2020-07-21,96.02156617732469,96.09660323624759,93.66877247263514,93.9180908203125,103433200
2020-07-22,93.62034910442274,94.86210224370089,93.53321216194253,94.18192291259766,89001600
2020-07-23,93.91568941051719,93.99314942038049,89.08665688068213,89.89512634277344,197004400
2020-07-24,88.09664593771886,90.01615612762265,86.31267968652797,89.67243194580078,185438800
2020-07-27,90.7326345162056,91.88966654711753,90.50994623863684,91.79768371582031,121214000
2020-07-28,91.36925259131361,91.54595685387366,90.28483461346657,90.28968048095703,103625600
2020-07-29,90.7713632677891,92.20434377285328,90.73505619988047,92.02037811279297,90329200
2020-07-30,91.19497870904048,93.2379404686909,90.78832470426487,93.13385772705078,158130000
2020-07-31,99.61614157613516,103.03398529349649,97.6215868383854,102.8839111328125,374336800
2020-08-03,104.76226254133908,108.09054616095987,104.4645371706777,105.47633361816406,308151200
2020-08-04,105.6651349105181,107.26997389606046,104.94380243901392,106.18071746826172,173071600
2020-08-05,105.90235611566642,106.88510690463526,105.43760344433963,106.56558990478516,121776800
2020-08-06,106.89720218347466,110.77737527223312,106.30900549573542,110.28357696533203,202428800
2020-08-07,109.80584468501715,110.26173338434614,106.9807985305021,107.77617645263672,198045600
2020-08-10,109.21903076531765,110.35875275642206,106.69710077257369,109.34270477294922,212403600
2020-08-11,108.60794885006547,109.10505737675727,105.83139636601508,106.09086608886719,187902400
2020-08-12,107.17967383850515,109.8737798216829,106.98568204543375,109.61673736572266,165598000
2020-08-13,110.9940770606822,112.55816241863091,110.5066629686095,111.5566635131836,210082000
2020-08-14,111.38206488530741,111.5469586132698,109.65065854076958,111.45723724365234,165565200
2020-08-17,112.57755783182,112.60180865121056,110.54061480830164,111.16624450683594,119561600
2020-08-18,110.91889279659107,112.51692321018118,110.58425076333872,112.09255981445312,105633600
2020-08-19,112.49995190044544,113.64452094897047,112.13863913268811,112.23320770263672,145538000
2020-08-20,112.27443297843882,114.83758973633215,112.25745666606086,114.72361755371094,126907200
2020-08-21,115.68148161330981,121.1181872782855,115.66935990258521,120.63562774658203,338054800
2020-08-24,124.83317459173283,124.91805616382935,120.21610549023623,122.07845306396484,345937600
2020-08-25,120.95328347307442,121.42129395286675,119.35767277780953,121.07695007324219,211495600
2020-08-26,122.39127306939878,123.17937664467517,121.32672345710665,122.7234878540039,163022400
2020-08-27,123.32487721481381,123.65709200762272,120.11425938434616,121.25640869140625,155552400
2020-08-28,122.22878715620412,122.64587607239329,120.83687750115561,121.05997467041016,187630000
2020-08-31,123.74922172483744,127.06652934071126,122.21666180862303,125.16537475585938,225702700
2020-09-01,128.77368605712132,130.75244043183687,126.61064913629612,130.1510467529297,151948100
2020-09-02,133.45866793446768,133.83695705739137,123.18665076532004,127.45452880859375,200119000
2020-09-03,123.09936731503697,124.97140947448622,116.88183227033254,117.25041961669922,257599600
2020-09-04,116.46474218511382,119.98574406174012,107.56038329847304,117.32801818847656,332607200
2020-09-08,110.5284785969539,115.4171459794859,109.29661549435876,109.43241119384766,231366600
2020-09-09,113.73911382379356,115.56266164657546,111.79916649731042,113.79730987548828,176940500
2020-09-10,116.74602745349068,116.88182317054356,109.12203408038299,110.08230590820312,182274400
2020-09-11,111.1298709484181,111.77005705290503,106.69709205627441,108.63703918457031,180860300
2020-09-14,111.27536620520715,112.4490333059739,109.41301877590674,111.89614868164062,140150100
2020-09-15,114.77697452888815,115.26196131479541,110.19869808587379,112.07074737548828,184642000
2020-09-16,111.77005407703663,112.51693044540818,108.67583612168845,108.76313018798828,154679000
2020-09-17,106.42550707639862,108.83103751673956,105.44583164529507,107.02688598632812,178011000
2020-09-18,107.08509211161683,107.5506753180143,102.9045006607274,103.6319808959961,287104900
2020-09-21,101.40104892896447,106.88140167582651,100.0042844680874,106.77470397949219,195713800
2020-09-22,109.29662320835186,109.47121874863322,105.88231946545223,108.45274353027344,183055400
2020-09-23,108.26847702241763,108.74376210707231,103.56409822420848,103.90359497070312,150718700
2020-09-24,102.01211308896369,106.93958033536623,101.84721936701546,104.97053527832031,167743300
2020-09-25,105.17422626919512,109.06382205291594,104.43704434153668,108.90862274169922,149981400
2020-09-28,111.5566650919616,111.85735453793174,109.39362072171006,111.50816345214844,137672400
2020-09-29,111.11048577797068,111.84766043177646,110.15990833447874,110.66429138183594,99382200
2020-09-30,110.37329816208843,113.73910777869786,110.2084044241761,112.3326416015625,142675200
2020-10-01,114.10771752396202,114.18531720423022,112.35206730969273,113.28324127197266,116120400
2020-10-02,109.50033277715342,111.90587086149135,108.85045216012577,109.62642669677734,144712000
2020-10-05,110.4896945754234,113.14742012517607,110.1405034929378,113.00192260742188,106243800
2020-10-06,112.2259566607193,112.63335124814374,108.87955028037823,109.7622299194336,161498200
2020-10-07,111.17840094740609,112.08047688818796,110.70310845150664,111.62458801269531,96849000
2020-10-08,112.75944080327828,112.90493833599005,111.14928093514196,111.51787567138672,83477200
2020-10-09,111.81856678833006,113.48692273393875,111.46937566481606,113.45782470703125,100506900
2020-10-12,116.45501458369142,121.42128150561734,115.69843644721472,120.66470336914062,240226800
2020-10-13,121.50860234126793,121.62500184957032,116.05735487456657,117.46381378173828,262330500
2020-10-14,117.36681195189107,119.33585728240598,116.02825097556021,117.55110931396484,150712000
2020-10-15,115.15528740769942,117.56081821833106,114.60240265361523,117.08553314208984,112559200
2020-10-16,117.63840102761567,117.90029805270329,115.24256497002679,115.44625854492188,115393800
2020-10-19,116.35804996814461,116.8042370043639,112.18716729027952,112.49755859375,120639300
2020-10-20,112.71092747344602,115.40746025257594,112.15804282671203,113.98159790039062,124423700
2020-10-21,113.16682541230045,115.14557257156684,112.9534300225298,113.36082458496094,89946000
2020-10-22,113.92339674553574,114.49568501963495,111.14927164811971,112.27444458007812,101988000
2020-10-23,112.89523260157101,113.05043193781697,110.84858760677534,111.58576965332031,82572600
2020-10-26,110.58668561250266,113.05041929759861,109.49061077367527,111.595458984375,111850700
2020-10-27,112.02223630461869,113.75848974001332,111.10076444910626,113.09890747070312,92276800
2020-10-28,111.59546536731106,111.96405267029793,107.76406521649079,107.8610610961914,143937800
2020-10-29,108.99594897135509,113.41902674173545,108.83104781563942,111.85736846923828,146129200
2020-10-30,107.72527053869118,108.6273463236584,104.48556211975591,105.5913314819336,190272600
2020-11-02,105.83382320217856,107.35668150297613,104.09756951905206,105.5040283203125,122866900
2020-11-03,106.36730031348367,108.14234624016166,105.46522463913784,107.1238784790039,107624400
2020-11-04,110.71279021468385,112.11924902667879,108.97653651830575,111.49846649169922,138235500
2020-11-05,114.40839736997158,116.0282591074031,113.3608313760952,115.45597076416016,126387100
2020-11-06,114.96529408792372,115.82034093796346,112.83738439067113,115.3248062133789,114457900
2020-11-09,117.08348880826458,118.53124107554257,112.75966168887598,113.02200317382812,154515300
2020-11-10,112.27382528066764,114.25597883957684,110.8940807658282,112.68191528320312,138023400
2020-11-11,113.86730544980823,116.23811890460102,113.13857025646223,116.10208892822266,112295000
2020-11-12,116.22841881317535,117.1126137436234,115.20818648034917,115.83003997802734,103162300
2020-11-13,116.05354364266076,116.27701834676313,114.52805783909481,115.87864685058594,81581900
2020-11-16,115.54826720324448,117.55957633149036,114.80010222486767,116.88914489746094,91183000
2020-11-17,116.16041093814378,117.24865091924097,115.5871353083196,116.00494384765625,74271000
2020-11-18,115.24705927558566,116.42275133775613,114.65435397133162,114.68350219726562,76322100
2020-11-19,114.25595946501045,115.6842816447608,113.49807604222319,115.27619171142578,74113000
2020-11-20,115.27622108410968,115.40253254906611,113.9644988709724,114.01307678222656,73604300
2020-11-23,113.85759556092404,114.28512261237464,110.52484606012634,110.62200927734375,127959300
2020-11-24,110.68032441615657,112.56531474410036,109.39774313111327,111.90459442138672,113874200
2020-11-25,112.27381743371453,113.43979090606146,111.90458681744444,112.74020385742188,76499200
2020-11-27,113.26491022315516,114.15882383972767,112.92483519653295,113.28433990478516,46691300
2020-11-30,113.65355580646789,117.54014397849063,113.49808872130923,115.6745834350586,169410200
2020-12-01,117.57902381222483,119.9692749139944,116.60737666127397,119.24053955078125,127728200
2020-12-02,118.56036589233359,119.87209529729249,117.46240743053765,119.59031677246094,89004200
2020-12-03,120.0178419599632,120.27047227200518,118.74498667961886,119.45429229736328,78967600
2020-12-04,119.12391895649799,119.37654924842553,118.07453843287111,118.78384399414062,78260400
2020-12-07,118.84216630124308,121.03809104227989,118.78386984160453,120.24134063720703,86712000
2020-12-08,120.84372819942409,121.43643340430383,119.60001393449315,120.85343933105469,82225500
2020-12-09,120.99921619827668,122.37895334699282,117.56930300737729,118.32718658447266,115089200
2020-12-10,117.08345517108472,120.35790799685957,116.74338022789215,119.74576568603516,81312200
2020-12-11,118.95876073591047,119.27940607418536,117.13206676469383,118.9393310546875,86939800
2020-12-14,119.12393693642923,119.85267228564851,118.09399334838469,118.32718658447266,79184500
2020-12-15,120.81460994707473,124.27367903878984,120.6105649235341,124.25424194335938,157243700
2020-12-16,123.79755773169585,124.73033062366706,122.9716517851633,124.18621063232422,98208600
2020-12-17,125.24529078778322,125.90601844904018,124.40967378529018,125.05096435546875,94359800
2020-12-18,125.3036238225863,125.43965383144652,122.54414204339464,123.06883239746094,192541500
2020-12-21,121.47529080402495,124.67200995848317,119.94980548478038,124.59427642822266,121251600
2020-12-22,127.87848972538272,130.5991048748753,125.97405467288996,128.14083862304688,168904800
2020-12-23,128.41289904268606,128.67523311498164,127.07202114631367,127.2469253540039,88223700
2020-12-24,127.59669160383469,129.67601559807733,127.38292807699283,128.22825622558594,54930100
2020-12-28,130.19099379190865,133.44600251933943,129.72459253226933,132.81443786621094,124486200
2020-12-29,134.13589678161503,134.8549062093824,130.53107920371312,131.04605102539062,121047300
2020-12-30,131.735898609551,132.13427742745725,129.6177004950943,129.9286346435547,96452100
2020-12-31,130.27844532518537,130.91973597132423,127.98535756948488,128.9278564453125,99116600
2021-01-04,129.7343224533574,129.82176713240116,123.16598610776015,125.74085235595703,143301900
2021-01-05,125.2355842462787,128.0047841932833,124.78862009202955,127.29547119140625,97664900
2021-01-06,124.09875295807365,127.33433916722099,122.79674215546176,123.01050567626953,155088000
2021-01-07,124.72062409151188,127.89791430422592,124.23480053472447,127.20803833007812,109578200
2021-01-08,128.67518495872093,128.86952618923627,126.53756485844092,128.30596923828125,105158200
2021-01-11,125.527088604103,126.47929859092635,124.85664974689551,125.32303619384766,100384500
2021-01-12,124.85665810373773,126.01292057820679,123.26315737935117,125.14815521240234,91951100
2021-01-13,125.1092658720847,127.72299874717103,124.84693184960055,127.17887878417969,88636800
2021-01-14,127.09141692263707,127.28574333654583,125.10924895276466,125.2550048828125,90221800
2021-01-15,125.12871800814145,126.52789226757409,123.39918727805356,123.53521728515625,111598500
2021-01-19,124.15707263586324,125.06071220220736,123.34089258160077,124.20565795898438,90757300
2021-01-20,125.01214395162096,128.7335548533042,124.90526215662156,128.28659057617188,104319500
2021-01-21,130.0064001294405,135.7099645282226,129.80234769109845,132.98934936523438,120150900
2021-01-22,132.4160646907934,135.88485193048166,131.19179469063414,135.12696838378906,114459400
2021-01-25,139.01353853335786,140.97625472972098,132.66867020571667,138.86778259277344,157611700
2021-01-26,139.52852500725305,140.20867499016745,137.36174136904043,139.1009979248047,98390600
2021-01-27,139.3633171255217,140.208660067174,136.42895396495652,138.03216552734375,140843800
2021-01-28,135.56423565217162,137.964205672891,132.82418314547382,133.203125,142621100
2021-01-29,131.9788681052856,132.86307079745845,126.51821446231364,128.21859741210938,177523800
2021-02-01,129.95780442586786,131.5415940017464,127.21775238608966,130.3367462158203,106239800
2021-02-02,131.8816527763116,132.4452098565485,130.79341280132044,131.1626434326172,83305400
2021-02-03,131.91078476116337,131.92051071941538,129.82174974648763,130.14239501953125,89880900
2021-02-04,132.43550657690793,133.5043095225396,130.7739834636992,133.49459838867188,84183100
2021-02-05,133.65514858435046,133.72325779067754,132.20522578325316,133.0810089111328,75693800
2021-02-08,132.37068818260687,133.27567819524438,131.29054743428753,133.22702026367188,71297200
2021-02-09,132.94478730279516,134.17090160726997,132.19551172596402,132.3511962890625,76774200
2021-02-10,132.80855342312873,133.3048434386966,130.78450562896475,131.7478790283203,73046600
2021-02-11,132.24417927998556,132.72100324758284,130.17148801909838,131.49490356445312,64280000
2021-02-12,130.7358282220485,131.8840776657095,130.09357945780974,131.72837829589844,60145100
2021-02-16,131.84518629017936,132.35118706954955,129.2178071626484,129.6070556640625,80576300
2021-02-17,127.71923321492339,128.66314035492906,125.98711832566399,127.32025909423828,97918500
2021-02-18,125.72439023440656,126.50287241895496,123.98254952435698,126.2206802368164,96856700
2021-02-19,126.7364377000899,127.19379548505816,125.3351725587671,126.37638092041016,87668800
2021-02-22,124.56641277376495,126.2304187991235,122.22124775949521,122.61048889160156,103916400
2021-02-23,120.43073670834654,123.30137584564321,115.20519230196524,122.4742431640625,158273000
2021-02-24,121.57898434363891,122.18230093698557,118.94188709836797,121.97795104980469,111039900
2021-02-25,121.32597453863157,123.05808944115938,117.29734557401017,117.73523712158203,148199500
2021-02-26,119.29221728289741,121.49142336780443,117.93961010314024,117.99800109863281,164560400
2021-03-01,120.42100448300808,124.48855870917815,119.48683030882653,124.35232543945312,116307900
2021-03-02,124.95563135354156,125.25728963208243,121.64709366058169,121.75413513183594,102260900
2021-03-03,121.45249652917722,122.32828720569532,118.56239100874602,118.77647399902344,112966300
2021-03-04,118.47479946720621,120.2750310748952,115.42900236715201,116.89837646484375,178155000
2021-03-05,117.72552038212189,118.65969453198089,114.40724922583529,118.15367889404297,153766600
2021-03-08,117.6768435254983,117.74496014762576,113.0838157930319,113.22978210449219,154376600
2021-03-09,115.827968557669,118.77645723226702,115.59442688495044,117.83255004882812,129525800
2021-03-10,118.41642461584055,118.88350799775948,116.23667741969722,116.75242614746094,111943300
2021-03-11,119.24353731422019,119.89551178020834,117.99797193915168,118.67913818359375,103026500
2021-03-12,117.16110504968663,117.910387910508,115.95446453359608,117.77415466308594,88105100
2021-03-15,118.14396621912681,120.66428934425417,117.18059275719496,120.65455627441406,92403800
2021-03-16,122.3185244107628,123.7976388436934,121.36489168020047,122.19202423095703,115227900
2021-03-17,120.71296243719065,122.47426966755624,119.04895622082427,121.40386199951172,111932600
2021-03-18,119.57440947336566,119.86634216018179,117.08327826271949,117.28762817382812,121229700
2021-03-19,116.67457827406234,118.16341864155612,116.46049529392347,116.76215362548828,185549500
2021-03-22,117.09299830303091,120.53776947303844,117.02488167357409,120.0706787109375,111912300
2021-03-23,120.01230226774646,120.89781850320577,118.85431207414345,119.2435531616211,95467100
2021-03-24,119.51601473844956,119.59386443754735,116.83999258124882,116.85945129394531,88530500
2021-03-25,116.32425877519718,118.38723138862223,115.79878440882977,117.34600830078125,98844700
2021-03-26,117.1124522760085,118.21205879522662,115.72092053842741,117.9493179321289,94071200
2021-03-29,118.37749665321657,119.28247903408416,117.48224734126221,118.1244888305664,80819200
2021-03-30,116.8789257121579,117.16112532326552,115.66255191815422,116.67457580566406,85671900
2021-03-31,118.3774946900482,120.19718506636265,117.89094519064328,118.86404418945312,118323800
2021-04-01,120.33342627373456,120.83943448866229,119.19489479787379,119.69117736816406,75089100
2021-04-05,120.53778601486208,122.76618380455446,119.75930377924526,122.51317596435547,88651200
2021-04-06,123.09702657327624,123.71007628588559,122.26989388745704,122.81482696533203,80171300
2021-04-07,122.4450511751175,124.47882455845117,121.7736104771957,124.45936584472656,83466700
2021-04-08,125.48109929933943,126.88236408117511,125.06267390248307,126.8531723022461,88844600
2021-04-09,126.30826602843275,129.46109760648577,125.9871415439433,129.42218017578125,106686700
2021-04-12,128.9550454489192,129.27616980561928,127.11588947749738,127.70948028564453,91420000
2021-04-13,128.8772026312571,131.0374830743866,128.38091275888675,130.81365966796875,91266500
2021-04-14,131.31000899099288,131.36839256751463,128.11824478906962,128.47828674316406,87222800
2021-04-15,130.22012045971883,131.36837019796266,130.04495491166549,130.88182067871094,89347100
2021-04-16,130.6871976204425,131.04723949609195,129.69463249088383,130.55096435546875,84922400
