Date,Open,High,Low,Close,Volume
2020-01-02,5.941886291814731,5.970755577087402,5.891364923914794,5.970755577087402,237536000
2020-01-03,5.8510460365310895,5.918989028814216,5.826158464010726,5.875186920166016,205384000
2020-01-06,5.78185729719918,5.905050011695952,5.755725566813906,5.8998236656188965,262636000
2020-01-07,5.928197968891882,6.01704636446378,5.883151688505547,5.971253395080566,314856000
2020-01-08,5.967021135605146,6.023764739731018,5.926952474390596,5.982451438903809,277108000
2020-01-09,6.068811961421722,6.120577964594168,5.994398450534082,6.048155307769775,255112000
2020-01-10,6.155419203881554,6.185781859126946,6.066322091859231,6.080507755279541,316296000
2020-01-13,6.16363119079616,6.296281170623059,6.140983216463031,6.271144866943359,319840000
2020-01-14,6.228338604376113,6.2537241224035025,6.140983618120265,6.154174327850342,359088000
2020-01-15,6.166866351354734,6.189265113518231,6.0857331416853295,6.111616134643555,263104000
2020-01-16,6.165125150161636,6.201212102853012,6.141730957829296,6.195239067077637,284192000
2020-01-17,6.214401667413449,6.221868079998157,6.1564139062757155,6.203948974609375,253792000
2020-01-21,6.167365874333107,6.20419951976106,6.136505265317551,6.1706013679504395,217916000
2020-01-22,6.215894983052631,6.311213856784252,6.196980451112162,6.224605560302734,239240000
2020-01-23,6.264675623846474,6.301508791795194,6.175827247965222,6.293046951293945,244516000
2020-01-24,6.408526174948215,6.458301325406744,6.179561337282814,6.233816146850586,373512000
2020-01-27,5.9291932600615365,6.028992300814649,5.779619542671013,5.977972984313965,470536000
2020-01-28,6.043924417268524,6.203702086577362,5.990665035935244,6.171348571777344,310976000
2020-01-29,6.156913975396846,6.193000936603062,6.071051862548192,6.110872268676758,258848000
2020-01-30,6.013061601304397,6.131028443682364,5.9580605988384985,6.117588996887207,290504000
2020-01-31,6.071797721586541,6.083743794323115,5.842335433644446,5.884146213531494,370420000
2020-02-03,5.86597757728614,6.0006189034883555,5.859755803690975,5.981206893920898,255564000
2020-02-04,6.123065271647515,6.169604915500799,6.073041396690385,6.1504411697387695,271544000
2020-02-05,6.271396044736984,6.281600002852796,6.1574113388102445,6.240784645080566,208220000
2020-02-06,6.27512832406216,6.327640533447266,6.193995099773727,6.327640533447266,218284000
2020-02-07,6.287572971010172,6.309723003033855,6.236055704809275,6.261441230773926,189752000
2020-02-10,6.284088443035795,6.5454067824737585,6.279110833313493,6.544660568237305,529608000
2020-02-11,6.652919535414561,6.781836561422516,6.5909495893900365,6.667105197906494,638556000
2020-02-12,6.719867243823403,6.789303609316135,6.6810427471678455,6.782832622528076,374644000
2020-02-13,6.724845649351327,6.806227621791376,6.6974692706660415,6.7390313148498535,528016000
2020-02-14,7.149176609223402,7.341059034322316,7.117818524879411,7.212141990661621,1041924000
2020-02-18,7.108858240876231,7.399295506798921,7.089446230395402,7.380878448486328,620164000
2020-02-19,7.503325584326226,7.849759318235343,7.503325584326226,7.832088947296143,694332000
2020-02-20,7.78405694442259,7.8724073813015805,7.375404488233525,7.682765007019043,810052000
2020-02-21,7.570521784732128,7.595658094730664,7.2337940614080205,7.318660259246826,768180000
2020-02-24,6.724346724805658,7.015032728613473,6.669843188096239,6.801249027252197,856916000
2020-02-25,6.876409681886865,6.938379636288666,6.41997344513621,6.521763324737549,1055496000
2020-02-26,6.522012751347304,6.855256278034452,6.52051984814565,6.661133766174316,747732000
2020-02-27,6.3476124078584535,6.64893125360864,6.197949244815988,6.290337085723877,906416000
2020-02-28,6.037826334431292,6.784897141438854,6.021141893667339,6.7253804206848145,1133252000
2020-03-02,6.895463828543595,6.912646518267532,6.4995162543980625,6.883759498596191,890744000
2020-03-03,6.939541911176485,6.99930752770116,6.5358745190694,6.6212897300720215,652792000
2020-03-04,6.728619575989073,7.094435307507782,6.65391219112999,7.084972381591797,597408000
2020-03-05,6.885502676379965,7.052348512985512,6.76099087219597,6.805566310882568,540328000
2020-03-06,6.6260193871475765,6.683544058488482,6.424808193310589,6.625023365020752,515412000
2020-03-09,5.9740769221666445,6.459673198416253,5.931245111708743,6.112036228179932,614160000
2020-03-10,6.388451401363497,6.5015082359313965,6.125731896825356,6.5015082359313965,580648000
2020-03-11,6.361555114758565,6.389943877577526,6.040563887962173,6.137682914733887,499964000
2020-03-12,5.614486920815418,5.879946119674955,5.3739301811778155,5.386630535125732,816540000
2020-03-13,5.7399959913924885,6.001968930462795,5.468809487172114,5.997486591339111,634836000
2020-03-16,5.28950855993568,5.630422115257762,4.831056344074401,4.890821933746338,726972000
2020-03-17,5.003134146835945,5.499936546857381,4.756351898864725,5.410536766052246,833632000
2020-03-18,4.982962586228591,5.2280016368582345,4.499358867162587,5.050696849822998,874268000
2020-03-19,5.029279508469929,5.397087595916702,4.815866709224269,5.303454875946045,765512000
2020-03-20,5.453616536843475,5.735511233684111,5.108221033415552,5.123660564422607,804636000
2020-03-23,5.122664106908183,5.3908629073250784,4.943616178155513,5.296482563018799,643876000
2020-03-24,5.702641471566112,6.291831706746178,5.6789843958835755,6.20517110824585,1101644000
2020-03-25,6.320220043105337,6.51993702228171,6.067710076601476,6.116518974304199,793432000
2020-03-26,6.323706009766051,6.529897835657393,6.2255909210386315,6.405884265899658,696108000
2020-03-27,6.225590232425137,6.5523092762191855,6.19271912359753,6.29357385635376,638828000
2020-03-30,6.359067749844578,6.623033160753268,6.314990552407411,6.613819122314453,602252000
2020-03-31,6.653911531793764,6.858111316861136,6.418584266504884,6.564263343811035,949960000
2020-04-01,6.366289194622449,6.512714924766712,6.0084421721262595,6.0530171394348145,656912000
2020-04-02,6.0821503253383975,6.375002129490116,6.034089063947916,6.361804008483887,675764000
2020-04-03,6.324203549888502,6.365790446984206,5.93647398835557,6.073935031890869,663212000
2020-04-06,6.356078033453487,6.72064873714971,6.298553361056934,6.683793067932129,727884000
2020-04-07,6.905425598520726,6.929083148905279,6.4073783058763185,6.4504594802856445,784520000
2020-04-08,6.559532083650061,6.672588942297645,6.489556401478478,6.64768648147583,542444000
2020-04-09,6.7734427014723,6.796352639085369,6.485073111903276,6.548076152801514,525564000
2020-04-13,6.488310013179635,6.728617826628868,6.399906748639716,6.719902038574219,398408000
2020-04-14,6.848149593092248,7.105141867954812,6.8205079558991155,7.071025848388672,530948000
2020-04-15,6.902934237785307,7.076503817829352,6.857612138751561,6.993578910827637,366148000
2020-04-16,7.148972116433953,7.445808213421017,7.135773986297383,7.338727951049805,745620000
